DEPARTAMENTO,Municipio ,ID Estación,Estación,LONGITUD,LATITUD,Elevación,AÑO,EST,ENT,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOST,SEPTI,OCTUB,NOVIE,DICIE,VR ANUAL
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,2008,1,1,14.0,25.0,50.0,,462.0,204.0,495.0,363.0,262.0,330.0,638.0,236.1,3079.1
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,2009,1,1,136.0,151.0,237.0,47.0,84.0,128.0,122.0,102.0,,17.0,12.0,.0,1036.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,2010,1,1,.0,2.0,,,,,,,,,533.0,208.0,743.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,2011,1,1,69.0,77.0,166.0,166.0,185.0,77.0,129.0,40.0,,181.0,140.0,76.0,1306.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,2012,1,1,59.0,61.0,83.0,84.0,160.0,122.0,88.0,101.0,117.0,202.0,77.0,39.0,1193.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,2013,1,1,,188.0,103.0,75.0,141.0,136.0,79.0,118.0,,,,,845.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,MEDIO,S,,47.0,68.1,96.0,144.9,157.2,116.6,122.2,87.2,127.0,131.3,128.2,83.2,1309.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,MAXIM,OS,,176.0,210.0,305.0,360.0,462.0,351.0,495.0,363.0,271.0,502.0,638.0,378.0,638.0
TOLIMA,IBAGUE,21210180,TOCHE,-75.25,4.3099999999999996,2000,MINIM,OS,,0.0,2.0,14.0,3.5,5.0,0.0,5.1,4.7,11.7,17.0,12.0,0.0,0.0
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1987,1,1,49.8,98.2,131.5,180.2,42.2,11.3,139.5,85.2,159.0,476.8,19.5,177.8,1571.0
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1988,1,1,72.7,59.2,19.9,196.2,127.4,159.5,104.4,331.8,162.4,305.6,182.9,123.9,1845.9
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1989,1,1,90.1,91.9,74.7,75.6,267.9,38.2,47.3,107.9,288.9,216.3,137.4,21.6,1457.8
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1990,1,1,52.9,91.6,77.8,144.9,72.4,75.6,22.4,36.0,146.6,160.5,109.8,74.2,1064.7
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1991,1,1,.5,17.9,112.4,213.7,129.4,76.8,28.1,25.6,131.1,58.4,85.5,103.5,982.9
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1992,1,1,54.0,60.4,161.3,112.2,243.1,63.3,16.6,117.4,146.4,159.0,147.2,165.5,1446.4
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1993,1,1,106.2,29.7,,235.4,156.1,4.5,18.4,77.1,260.6,269.1,129.5,118.2,1479.2
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1994,1,1,88.6,176.6,252.9,296.2,435.2,27.7,36.4,99.0,101.1,116.6,193.7,71.3,1895.3
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1995,1,1,6.7,3.6,63.8,153.7,263.4,64.0,199.9,126.6,133.9,349.3,48.6,59.7,1473.2
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1996,1,1,21.0,109.4,131.6,130.1,423.2,86.6,90.9,199.8,114.4,129.0,104.2,60.7,1600.9
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1997,1,1,94.6,52.5,72.9,281.9,335.6,93.7,5.2,4.9,162.8,210.1,182.9,69.8,1566.9
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1998,1,1,166.5,144.6,351.7,202.5,217.0,32.1,159.9,97.5,327.2,116.6,112.0,66.7,1994.3
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,1999,1,1,161.7,180.1,156.7,339.2,118.2,149.1,48.2,175.9,175.1,276.5,155.2,84.1,2020.0
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2000,1,1,21.1,58.4,21.9,124.5,197.3,144.5,124.3,103.3,201.9,194.4,97.4,102.5,1391.5
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2001,1,1,123.3,58.2,152.7,102.9,120.8,48.9,64.7,72.0,71.3,107.2,90.9,134.7,1147.6
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2002,1,1,5.1,51.1,180.1,261.6,239.1,113.1,36.1,30.0,146.5,143.2,18.1,115.5,1339.5
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2003,1,1,38.9,115.2,138.0,465.4,104.4,95.8,15.3,142.1,150.4,272.4,49.7,19.8,1607.4
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2004,1,1,41.9,73.2,33.2,140.0,208.8,30.0,85.5,17.8,125.7,161.0,244.1,40.5,1201.7
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2005,1,1,62.5,21.2,85.8,148.5,279.3,136.3,37.0,77.8,182.5,211.5,202.4,55.3,1500.1
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2006,1,1,68.9,13.1,136.7,163.9,200.1,78.5,15.5,95.6,86.5,143.8,176.5,111.7,1290.8
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2007,1,1,239.7,24.2,200.1,371.1,219.2,57.0,56.9,111.1,112.6,382.1,234.6,118.0,2126.6
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2008,1,1,62.0,129.7,150.9,188.1,274.6,54.5,69.6,193.3,59.0,,,,1181.7
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2009,1,1,,,,276.8,208.4,221.9,1.2,230.2,125.5,228.2,166.0,152.1,1610.3
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2010,1,1,14.0,16.0,163.1,333.9,222.2,90.5,190.1,115.3,94.0,202.0,153.0,49.0,1643.1
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2011,1,1,51.2,206.7,219.2,315.9,168.2,25.2,104.5,86.7,100.1,129.9,159.2,41.9,1608.7
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,2012,1,1,77.3,81.7,131.2,167.6,,,,,,,,,457.8
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,MEDIO,S,,70.8,78.6,131.8,216.2,210.9,79.1,68.7,110.4,150.6,209.1,133.3,89.1,1548.8
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,MAXIM,OS,,239.7,206.7,351.7,465.4,435.2,221.9,199.9,331.8,327.2,476.8,244.1,177.8,476.8
TOLIMA,LERIDA,21255150,GARCIA HDA,-74.530000000000001,4.5099999999999998,350,MINIM,OS,,0.5,3.6,19.9,75.6,42.2,4.5,1.2,4.9,59.0,58.4,18.1,19.8,0.5
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1991,2,1,,,,,,,,,,,,.0,0.0
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1992,2,1,62.0,.0,.0,83.0,89.0,66.0,36.0,91.0,88.0,66.0,124.0,12.0,717.0
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1993,2,1,8.0,11.0,94.0,112.0,108.0,31.0,30.0,55.0,140.0,46.7,46.0,.0,681.7
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1994,2,1,2.7,80.3,23.3,265.9,238.0,4.8,48.8,88.9,159.0,113.8,205.9,6.3,1237.7
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1995,2,1,3.7,.6,62.3,149.5,194.6,147.0,115.0,116.0,239.8,205.4,54.0,3.0,1290.9
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1996,2,1,1.0,1.0,47.0,115.0,104.0,167.0,136.0,72.5,167.5,239.2,68.5,29.3,1148.0
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1997,2,1,10.7,.2,15.4,91.6,91.3,39.5,16.6,23.1,156.8,57.8,119.5,.0,622.5
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1998,2,1,23.2,33.7,110.3,87.0,125.2,71.8,90.6,123.4,201.4,149.2,27.1,41.9,1084.8
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,1999,2,1,1.4,*,*,*,,,,,,,,,1.4
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2000,1,1,28.4,15.4,2.4,28.6,141.5,45.2,33.0,33.2,397.0,139.9,49.5,83.4,997.5
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2001,1,1,3.5,.0,54.8,21.6,147.5,16.4,56.6,28.7,146.9,129.7,73.5,43.6,722.8
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2002,1,1,.0,4.0,40.7,146.6,47.9,49.3,24.6,19.0,205.7,111.2,19.3,14.2,682.5
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2003,1,1,.8,5.5,110.0,198.5,45.0,99.8,41.8,135.9,188.6,228.9,125.0,22.5,1202.3
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2004,1,1,.0,12.7,.0,195.4,79.3,15.8,49.3,39.2,137.2,222.3,118.1,35.6,904.9
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2005,1,1,36.3,18.4,49.6,111.8,149.0,123.4,16.6,60.8,105.7,205.6,137.5,22.9,1037.6
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2006,1,1,79.0,1.1,90.7,125.6,188.5,90.0,38.5,68.2,144.9,159.7,195.6,1.7,1183.5
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2007,1,1,3.4,.0,18.3,124.0,268.9,38.0,77.6,152.6,140.0,215.5,96.2,8.9,1143.4
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2008,1,1,.0,.3,56.0,91.5,116.2,29.6,87.7,125.3,186.0,142.7,218.3,23.0,1076.6
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2009,1,1,15.3,4.1,27.0,79.8,131.1,60.0,20.5,58.2,92.7,85.0,202.5,7.6,783.8
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2010,1,1,.2,34.0,97.8,99.1,280.8,108.2,115.1,172.1,156.0,97.4,238.3,93.3,1492.3
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2011,1,1,25.9,13.7,58.1,183.2,185.5,111.2,80.7,162.2,120.7,113.7,83.9,26.4,1165.2
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2012,1,1,13.9,.0,29.5,219.9,78.5,35.8,20.6,156.6,110.5,166.6,82.4,22.3,936.6
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2013,1,1,.0,12.1,15.6,47.3,92.4,,,249.1,,36.6,53.5,,506.6
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,2014,1,1,,12.6,90.1,181.4,135.9,5.1,2.3,65.7,127.2,169.0,,,789.3
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,MEDIO,S,,14.5,11.9,49.7,125.4,138.1,64.5,54.2,95.3,162.5,141.0,111.4,23.7,992.1
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,MAXIM,OS,,79.0,80.3,110.3,265.9,280.8,167.0,136.0,249.1,397.0,239.2,238.3,93.3,397.0
NORTE DE SANTANDER,OCAÑA,16055100,UNIV FCO P SANTAD,-73.189999999999998,8.1400000000000006,1150,MINIM,OS,,0.0,0.0,0.0,21.6,45.0,4.8,2.3,19.0,88.0,36.6,19.3,0.0,0.0
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1984,1,1,47.8,122.4,119.9,121.0,276.7,113.9,179.4,142.4,342.7,186.1,209.1,86.8,1948.2
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1985,1,1,19.3,101.3,109.2,198.4,*,50.4,88.7,206.4,285.2,104.3,43.7,7.2,1214.1
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1986,1,1,95.3,149.9,174.7,282.5,233.1,172.5,.8,23.4,25.5,285.2,45.2,63.5,1551.6
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1987,1,1,14.9,100.1,121.2,90.2,49.4,12.8,120.3,126.0,169.1,284.7,31.5,152.9,1273.1
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1988,1,1,61.4,61.4,34.8,154.1,145.4,128.9,88.7,231.9,123.0,170.3,271.5,133.3,1604.7
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1989,1,1,82.2,146.3,89.4,123.3,210.7,86.5,66.3,85.7,217.7,255.3,148.9,17.2,1529.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1990,1,1,76.1,56.9,28.9,59.5,87.8,66.9,*,76.4,*,65.8,53.0,65.0,636.3
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1991,1,1,.0,.0,,89.7,,116.9,9.4,21.9,161.3,50.6,81.6,144.6,778.7
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1992,1,1,41.3,20.1,12.0,79.1,112.9,105.2,45.5,29.1,42.2,43.3,176.2,119.2,826.1
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1993,1,1,52.4,56.1,74.1,74.9,131.6,86.0,15.1,102.0,213.6,55.0,122.2,122.0,1105.0
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1994,1,1,69.4,76.9,102.2,125.4,202.0,20.4,34.3,79.4,102.5,151.1,104.0,76.2,1143.8
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1995,1,1,1.4,22.0,91.7,160.2,327.2,92.1,256.3,152.5,134.6,311.4,77.5,41.9,1668.8
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1996,1,1,.4,63.5,110.9,225.7,361.9,80.0,57.1,160.1,146.0,106.6,53.3,67.0,1432.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1997,1,1,69.8,102.4,95.1,346.3,231.5,*,7.5,30.1,175.3,181.1,284.2,28.3,1551.6
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1998,1,1,231.4,197.0,197.3,253.7,208.9,6.5,141.9,127.0,374.7,132.2,83.8,55.0,2009.4
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,1999,1,1,71.3,307.6,159.1,321.9,146.5,140.4,104.9,144.8,192.2,217.4,205.9,103.7,2115.7
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2000,1,1,58.0,77.2,*,115.1,232.0,196.6,169.3,223.0,236.0,175.1,164.6,*,1646.9
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2001,1,1,91.7,106.1,170.2,93.1,180.9,76.6,158.1,28.8,117.8,126.6,170.4,*,1320.3
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2002,1,1,111.2,101.1,174.7,*,293.8,318.6,29.3,3.9,157.6,133.2,,,1323.4
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2003,1,1,,,,,,,,*,*,,,,
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2004,1,1,,,,75.3,273.0,54.9,115.6,41.8,125.6,181.7,199.3,56.6,1123.8
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2005,1,1,52.4,20.1,125.9,170.8,255.1,144.6,45.2,89.4,187.1,231.0,170.8,72.1,1564.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2006,1,1,52.9,48.1,79.8,194.3,283.4,103.4,*,*,106.6,127.9,234.8,88.3,1319.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2007,1,1,222.9,63.2,177.6,456.5,,,,,,373.7,86.3,,1380.2
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2008,1,1,,,,,*,48.6,92.2,,53.2,79.5,137.6,11.8,422.9
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2009,1,1,152.9,9.2,185.3,275.5,234.6,171.2,18.1,90.0,98.6,156.7,,88.6,1480.7
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2010,1,1,16.1,51.9,97.8,342.0,179.0,99.1,141.8,145.6,73.8,203.5,141.4,68.5,1560.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2011,1,1,46.2,171.4,152.9,170.7,235.6,56.8,100.8,102.7,96.2,175.2,120.7,75.3,1504.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2012,1,1,*,*,208.1,180.0,240.6,,,,,,,,628.7
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,2013,1,1,,,,*,,,,,,,,,
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,MEDIO,S,,69.5,89.3,120.5,183.8,209.5,102.0,86.9,102.7,158.3,169.1,136.7,75.9,1504.2
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,MAXIM,OS,,231.4,307.6,208.1,456.5,361.9,318.6,256.3,231.9,374.7,373.7,284.2,152.9,456.5
TOLIMA,LERIDA,21255140,LA QUINTA,-74.549999999999997,4.4900000000000002,500,MINIM,OS,,0.0,0.0,12.0,59.5,49.4,6.5,0.8,3.9,25.5,43.3,31.5,7.2,0.0
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1986,1,1,,,46.0,516.0,170.0,138.9,121.0,91.2,151.2,201.1,132.5,92.1,1660.0
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1987,1,1,48.5,44.6,101.1,142.2,182.5,70.8,248.1,95.6,158.2,375.4,179.0,66.0,1712.0
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1988,1,1,17.7,94.5,30.1,234.6,235.8,254.3,209.0,297.8,507.0,285.6,379.7,329.2,2875.3
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1989,1,1,174.4,204.1,219.5,141.9,322.8,276.7,129.9,112.0,110.8,158.7,56.6,88.7,1996.1
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1990,1,1,184.8,75.4,126.4,329.4,,137.1,109.8,34.5,130.8,297.1,110.5,144.7,1953.3
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1991,1,1,13.3,28.0,126.5,91.0,216.4,189.8,154.6,71.5,96.0,162.8,123.4,41.4,1314.7
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1992,1,1,30.9,49.6,18.6,131.8,150.8,91.5,118.8,194.3,108.6,112.7,189.5,90.1,1287.2
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1993,1,1,68.9,60.8,109.4,216.4,197.3,92.9,119.9,93.0,222.7,,225.7,37.6,1654.6
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1994,1,1,58.4,99.5,138.4,250.4,256.9,92.7,127.0,110.0,127.1,210.2,227.8,42.2,1740.6
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1995,1,1,26.5,34.7,133.6,310.1,233.8,315.9,387.5,248.4,245.3,260.7,69.5,253.4,2519.4
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1996,1,1,82.9,88.2,247.6,323.9,365.5,235.4,138.0,68.3,60.8,262.6,148.3,73.9,2095.4
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1997,1,1,111.9,112.9,129.7,164.7,227.0,117.2,9.8,12.0,120.4,59.5,88.0,64.4,1217.5
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1998,1,1,42.4,61.9,100.2,192.0,181.8,121.0,112.2,149.2,184.9,187.4,163.3,156.8,1653.1
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,1999,1,1,89.3,218.7,,279.7,189.9,139.3,82.0,116.3,219.2,172.9,136.6,116.2,1904.8
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2000,1,1,160.0,116.5,103.6,157.4,247.0,226.3,94.0,94.6,173.5,251.3,123.8,80.4,1828.4
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2001,1,1,19.5,93.8,92.4,101.4,246.7,115.8,43.8,33.8,121.7,157.4,135.4,120.9,1282.6
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2002,1,1,15.3,10.5,195.8,98.6,175.6,106.5,47.3,4.5,19.9,115.3,33.7,16.7,839.7
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2003,1,1,29.1,31.3,62.8,102.9,102.8,95.2,117.4,43.3,,127.3,42.8,56.0,884.8
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2004,1,1,2.1,59.2,59.6,77.1,214.0,60.8,23.2,7.3,20.4,95.0,155.9,117.8,892.4
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2005,1,1,65.9,71.8,307.7,344.0,393.0,421.7,119.3,79.6,102.0,465.3,145.5,72.9,2588.7
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2006,1,1,67.1,95.1,141.1,367.8,476.4,563.2,400.6,71.8,228.2,344.8,123.7,72.8,2952.6
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2007,1,1,2.5,1.5,33.3,190.8,102.0,16.2,167.5,339.6,154.8,239.9,431.3,235.1,1914.5
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2008,1,1,64.8,96.6,345.0,251.8,325.0,191.0,191.9,508.4,.0,72.2,171.1,,2217.8
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2009,1,1,,,1231,815.5,685.8,410.1,280.0,114.0,.0,72.8,94.0,20.0,3723.2
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2010,1,1,30.0,39.0,123.4,201.8,191.1,227.9,324.6,22.1,428.5,96.6,402.2,165.4,2252.6
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2011,1,1,14.5,,324.1,276.0,217.5,117.4,140.2,93.7,98.5,259.5,298.0,159.5,1998.9
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2012,1,1,103.5,46.5,142.0,,,,,,,174.0,141.0,64.0,671.0
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,2013,1,1,15.0,106.0,106.0,127.0,265.0,95.0,64.0,105.0,,,,,883.0
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,MEDIO,S,,59.2,77.6,176.4,238.4,253.5,182.2,151.2,119.0,148.6,201.0,167.7,106.9,1881.8
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,MAXIM,OS,,184.8,218.7,1231,815.5,685.8,563.2,400.6,508.4,507.0,465.3,431.3,329.2,1231.0
TOLIMA,MURILLO,21250050,ALTO DEL OSO,-75.150000000000006,4.5099999999999998,3150,MINIM,OS,,2.1,1.5,18.6,77.1,102.0,16.2,9.8,4.5,0.0,59.5,33.7,16.7,0.0
TOLIMA,MURILLO,21250480,STA BÁRBARA,-75.129999999999995,4.54,3460,1987,1,1,42.0,121.0,79.0,159.0,221.0,43.0,285.0,171.0,112.0,72.0,54.0,39.0,1398.0
TOLIMA,MURILLO,21250480,STA BÁRBARA,-75.129999999999995,4.54,3460,1988,1,1,3.5,98.0,14.4,49.9,,27.6,17.2,101.0,126.0,124.3,126.0,75.9,792.1
